year	rep	route	site_num	fish	C	H	M
2003	1	Upper Knight	6	50	0	0	0
2003	1	Upper Knight	6	51	0	0	0
2003	1	Upper Knight	6	52	0	0	0
2003	1	Upper Knight	6	53	0	0	0
2003	1	Upper Knight	6	54	0	0	0
2003	1	Upper Knight	6	55	0	0	0
2003	1	Upper Knight	6	56	0	0	0
2003	1	Upper Knight	6	57	0	0	0
2003	1	Upper Knight	6	58	0	0	0
2003	1	Upper Knight	6	59	0	0	0
2003	1	Upper Knight	6	60	0	0	0
2003	1	Upper Knight	6	61	0	0	0
2003	1	Upper Knight	6	62	0	0	0
2003	1	Upper Knight	6	63	0	0	0
2003	1	Upper Knight	6	64	0	1	0
2003	1	Upper Knight	6	65	0	0	0
2003	1	Upper Knight	6	66	0	0	0
2003	1	Upper Knight	6	67	0	0	0
2003	1	Upper Knight	6	68	0	0	0
2003	1	Upper Knight	6	69	0	0	0
2003	1	Upper Knight	6	70	0	0	0
2003	1	Upper Knight	6	71	0	0	0
2003	1	Upper Knight	6	72	0	0	0
2003	1	Upper Knight	6	73	0	1	0
2003	1	Upper Knight	6	74	0	0	0
2003	1	Upper Knight	6	75	0	0	0
2003	1	Upper Knight	6	76	1	0	0
2003	1	Upper Knight	6	77	0	1	0
2003	1	Upper Knight	6	78	0	0	0
2003	1	Upper Knight	6	79	0	0	0
2003	1	Upper Knight	6	80	0	0	0
2003	1	Upper Knight	6	81	0	0	0
2003	1	Upper Knight	6	82	0	1	0
2003	1	Upper Knight	6	83	0	0	0
2003	1	Upper Knight	6	84	0	0	0
2003	1	Upper Knight	6	85	0	2	0
2003	1	Upper Knight	6	86	0	0	0
2003	1	Upper Knight	6	87	0	0	0
2003	1	Upper Knight	6	88	0	0	0
2003	1	Upper Knight	6	89	0	1	0
2003	1	Upper Knight	6	90	0	1	0
2003	1	Upper Knight	6	91	1	0	0
2003	1	Upper Knight	6	92	0	0	0
2003	1	Upper Knight	6	93	0	0	0
2003	1	Upper Knight	6	94	0	0	0
2003	1	Upper Knight	6	95	1	0	0
2003	1	Upper Knight	6	96	0	0	0
2003	1	Upper Knight	6	97	0	0	0
2003	1	Upper Knight	6	98	0	0	0
2003	1	Upper Knight	6	99	0	0	0
2003	1	Upper Knight	6	100	0	0	0
2003	1	Tribune	7	1	0	0	0
2003	1	Tribune	7	2	0	0	0
2003	1	Tribune	7	3	1	0	0
2003	1	Tribune	7	4	1	0	0
2003	1	Tribune	7	5	0	1	0
2003	1	Tribune	7	6	0	0	0
2003	1	Tribune	7	7	0	0	0
2003	1	Tribune	7	8	0	1	0
2003	1	Tribune	7	9	0	1	0
2003	1	Tribune	7	10	0	1	0
2003	1	Tribune	7	11	0	1	0
2003	1	Tribune	7	12	0	2	0
2003	1	Tribune	7	13	0	0	0
2003	1	Tribune	7	14	0	0	0
2003	1	Tribune	7	15	0	0	0
2003	1	Tribune	7	16	0	0	0
2003	1	Tribune	7	17	0	0	0
2003	1	Tribune	7	18	0	0	0
2003	1	Tribune	7	19	0	0	0
2003	1	Tribune	7	20	0	1	0
2003	1	Tribune	7	21	0	0	0
2003	1	Tribune	7	22	0	0	0
2003	1	Tribune	7	23	0	0	0
2003	1	Tribune	7	24	0	1	0
2003	1	Tribune	7	25	0	0	0
2003	1	Tribune	7	26	0	0	0
2003	1	Tribune	7	27	0	0	0
2003	1	Tribune	7	28	0	0	0
2003	1	Tribune	7	29	0	2	0
2003	1	Tribune	7	30	0	0	0
2003	1	Tribune	7	31	0	1	0
2003	1	Tribune	7	32	0	0	0
2003	1	Tribune	7	33	0	0	0
2003	1	Tribune	7	34	0	0	0
2003	1	Tribune	7	35	0	0	0
2003	1	Tribune	7	36	1	0	0
2003	1	Tribune	7	37	0	1	0
2003	1	Tribune	7	38	0	0	0
2003	1	Tribune	7	39	0	1	0
2003	1	Tribune	7	40	0	0	0
2003	1	Tribune	7	41	0	0	0
2003	1	Tribune	7	42	0	0	0
2003	1	Tribune	7	43	0	0	0
2003	1	Tribune	7	44	0	0	0
2003	1	Tribune	7	45	0	0	0
2003	1	Tribune	7	46	0	1	0
2003	1	Tribune	7	47	0	0	0
2003	1	Tribune	7	48	0	1	0
2003	1	Tribune	7	49	0	0	0
2003	1	Tribune	7	50	0	0	0
2003	1	Tribune	7	51	0	0	0
2003	1	Tribune	7	52	0	0	0
2003	1	Tribune	7	53	1	0	0
2003	1	Tribune	7	54	0	1	0
2003	1	Tribune	7	55	0	0	0
2003	1	Tribune	7	56	0	0	0
2003	1	Tribune	7	57	0	2	0
2003	1	Tribune	7	58	0	1	0
2003	1	Tribune	7	59	0	0	0
2003	1	Tribune	7	60	0	2	0
2003	1	Tribune	7	61	0	0	0
2003	1	Tribune	7	62	0	0	0
2003	1	Tribune	7	63	0	0	0
2003	1	Tribune	7	64	0	0	0
2003	1	Tribune	7	65	0	2	0
2003	1	Tribune	7	66	0	0	0
2003	1	Tribune	7	67	0	0	0
2003	1	Tribune	7	68	0	0	0
2003	1	Tribune	7	69	0	2	0
2003	1	Tribune	7	70	0	0	0
2003	1	Tribune	7	71	0	0	0
2003	1	Tribune	7	72	0	0	0
2003	1	Tribune	7	73	0	0	0
2003	1	Tribune	7	74	0	1	0
2003	1	Tribune	7	75	0	0	0
2003	1	Tribune	7	76	0	0	0
2003	1	Tribune	7	77	0	0	1
2003	1	Tribune	7	78	0	0	0
2003	1	Tribune	7	79	0	0	0
2003	1	Tribune	7	80	0	0	0
2003	1	Tribune	7	81	0	0	0
2003	1	Tribune	7	82	0	0	0
2003	1	Tribune	7	83	0	0	0
2003	1	Tribune	7	84	0	0	0
2003	1	Tribune	7	85	0	0	0
2003	1	Tribune	7	86	0	0	0
2003	1	Tribune	7	87	0	0	0
2003	1	Tribune	7	88	0	1	0
2003	1	Tribune	7	89	0	1	0
2003	1	Tribune	7	90	0	0	0
2003	1	Tribune	7	91	1	0	0
2003	1	Tribune	7	92	1	0	0
2003	1	Tribune	7	93	0	0	0
2003	1	Tribune	7	94	0	1	0
2003	1	Tribune	7	95	0	1	0
2003	1	Tribune	7	96	0	0	0
2003	1	Tribune	7	97	0	0	0
2003	1	Tribune	7	98	0	0	0
2003	1	Tribune	7	99	0	0	0
2003	1	Tribune	7	100	0	1	0
2003	1	Tribune	7	101	0	0	0
2003	1	Tribune	7	102	0	0	0
2003	1	Tribune	7	103	0	0	0
2003	1	Tribune	7	104	0	1	0
2003	1	Tribune	7	105	0	1	0
2003	1	Tribune	7	106	0	0	0
2003	1	Tribune	7	107	1	1	0
2003	1	Tribune	7	108	0	0	0
2003	1	Tribune	7	109	0	0	0
2003	1	Tribune	7	110	0	0	0
2003	1	Tribune	7	111	0	0	0
2003	1	Tribune	7	112	0	1	0
2003	1	Tribune	7	113	0	0	0
2003	1	Tribune	7	114	0	1	0
2003	1	Tribune	7	115	0	1	0
2003	1	Tribune	7	116	0	0	0
2003	1	Tribune	7	117	0	0	0
2003	1	Tribune	7	118	0	0	0
2003	1	Tribune	7	119	0	0	0
2003	1	Tribune	7	120	0	0	0
2003	1	Tribune	7	121	0	0	0
2003	1	Tribune	7	122	0	0	0
2003	1	Tribune	7	123	0	0	0
2003	1	Tribune	7	124	0	0	0
2003	1	Tribune	7	125	0	0	0
2003	1	Tribune	7	126	0	0	0
2003	1	Tribune	7	127	0	0	0
2003	1	Tribune	7	128	0	0	0
2003	1	Tribune	7	129	0	0	0
2003	1	Tribune	7	130	0	2	0
2003	1	Tribune	8	1	0	0	0
2003	1	Tribune	8	2	1	0	0
2003	1	Tribune	8	3	0	0	0
2003	1	Tribune	8	4	0	1	0
2003	1	Tribune	8	5	1	1	0
2003	1	Tribune	8	6	0	0	0
2003	1	Tribune	8	7	0	0	0
2003	1	Tribune	8	8	0	0	0
2003	1	Tribune	8	9	0	1	0
2003	1	Tribune	8	10	1	0	0
2003	1	Tribune	8	11	2	0	0
2003	1	Tribune	8	12	0	0	0
2003	1	Tribune	8	13	1	0	0
2003	1	Tribune	8	14	0	0	0
2003	1	Tribune	8	15	0	0	0
2003	1	Tribune	8	16	0	1	0
2003	1	Tribune	8	17	0	0	0
2003	1	Tribune	8	18	0	0	0
2003	1	Tribune	8	19	0	0	0
2003	1	Tribune	8	20	0	0	0
2003	1	Tribune	8	21	0	0	0
2003	1	Tribune	8	22	0	0	0
2003	1	Tribune	8	23	0	0	0
2003	1	Tribune	8	24	0	1	0
2003	1	Tribune	8	25	1	0	0
2003	1	Tribune	8	26	0	1	0
2003	1	Tribune	8	27	0	1	0
2003	1	Tribune	8	28	0	0	0
2003	1	Tribune	8	29	0	0	0
2003	1	Tribune	8	30	0	0	0
2003	1	Tribune	8	31	0	1	0
2003	1	Tribune	8	32	0	0	0
2003	1	Tribune	8	33	0	1	0
2003	1	Tribune	8	34	0	0	0
2003	1	Tribune	8	35	0	0	0
2003	1	Tribune	8	36	0	0	0
2003	1	Tribune	8	37	0	1	0
2003	1	Tribune	8	38	0	0	0
2003	1	Tribune	8	39	0	0	0
2003	1	Tribune	8	40	0	1	0
2003	1	Tribune	8	41	0	0	0
2003	1	Tribune	8	42	0	0	0
2003	1	Tribune	8	43	0	0	0
2003	1	Tribune	8	44	0	1	0
2003	1	Tribune	8	45	0	1	0
2003	1	Tribune	8	46	0	0	0
2003	1	Tribune	8	47	0	1	0
2003	1	Tribune	8	48	0	1	0
2003	1	Tribune	8	49	0	2	0
2003	1	Tribune	8	50	0	0	0
2003	1	Tribune	8	51	0	0	0
2003	1	Tribune	8	52	0	2	0
2003	1	Tribune	8	53	0	2	0
2003	1	Tribune	8	54	0	0	0
2003	1	Tribune	8	55	0	0	0
2003	1	Tribune	8	56	0	0	0
2003	1	Tribune	8	57	0	0	0
2003	1	Tribune	8	58	0	0	0
2003	1	Tribune	8	59	0	1	0
2003	1	Tribune	8	60	0	1	0
2003	1	Tribune	8	61	0	0	0
2003	1	Tribune	8	62	1	0	0
2003	1	Tribune	8	63	0	0	0
2003	1	Tribune	8	64	0	0	0
2003	1	Tribune	8	65	0	0	0
2003	1	Tribune	8	66	0	1	0
2003	1	Tribune	8	67	0	0	0
2003	1	Tribune	8	68	0	0	0
2003	1	Tribune	8	69	0	1	0
2003	1	Tribune	8	70	0	0	0
2003	1	Tribune	8	71	0	1	0
2003	1	Tribune	8	72	0	1	0
2003	1	Tribune	8	73	0	0	0
2003	1	Tribune	8	74	0	0	0
2003	1	Tribune	8	75	0	0	0
2003	1	Tribune	8	76	0	1	0
2003	1	Tribune	8	77	0	1	0
2003	1	Tribune	8	78	0	1	0
2003	1	Tribune	8	79	0	0	0
2003	1	Tribune	8	80	0	0	0
2003	1	Tribune	8	81	0	1	0
2003	1	Tribune	8	82	0	2	0
2003	1	Tribune	8	83	0	1	0
2003	1	Tribune	8	84	0	0	0
2003	1	Tribune	8	85	0	0	0
2003	1	Tribune	8	86	0	0	0
2003	1	Tribune	8	87	1	1	0
2003	1	Tribune	8	88	0	1	0
2003	1	Tribune	8	89	0	1	0
2003	1	Tribune	8	90	1	0	0
2003	1	Tribune	8	91	0	0	0
2003	1	Tribune	8	92	0	0	0
2003	1	Tribune	8	93	0	0	0
2003	1	Tribune	8	94	0	0	0
2003	1	Tribune	8	95	0	0	0
2003	1	Tribune	8	96	0	0	0
2003	1	Tribune	8	97	0	0	0
2003	1	Tribune	8	98	0	0	0
2003	1	Tribune	8	99	0	0	0
2003	1	Tribune	8	100	0	0	0
2003	1	Tribune	8	101	0	0	0
2003	1	Tribune	8	102	0	1	0
2003	1	Tribune	8	103	0	0	0
2003	1	Tribune	8	104	0	1	0
2003	1	Tribune	8	105	0	1	0
2003	1	Tribune	8	106	0	0	0
2003	1	Tribune	8	107	0	0	0
2003	1	Tribune	8	108	0	0	0
2003	1	Tribune	8	109	0	0	0
2003	1	Tribune	8	110	0	0	0
2003	1	Tribune	8	111	0	1	0
2003	1	Tribune	8	112	0	0	0
2003	1	Tribune	8	113	0	1	0
2003	1	Tribune	8	114	0	0	0
2003	1	Tribune	8	115	0	0	0
2003	1	Tribune	8	116	0	0	0
2003	1	Tribune	8	117	0	1	0
2003	1	Tribune	8	118	1	1	0
2003	1	Tribune	8	119	0	0	0
2003	1	Tribune	8	120	0	0	0
2003	1	Tribune	8	121	0	1	0
2003	1	Tribune	8	122	0	1	0
2003	1	Tribune	8	123	0	0	0
2003	1	Tribune	8	124	0	1	0
2003	1	Tribune	8	125	0	0	0
2003	1	Tribune	8	126	0	0	0
2003	1	Tribune	8	127	0	0	0
2003	1	Tribune	8	128	0	0	0
2003	1	Tribune	8	129	0	0	0
2003	1	Tribune	8	130	0	1	0
2003	1	Tribune	8	131	0	0	0
2003	1	Tribune	8	132	0	0	0
2003	1	Tribune	8	133	0	0	0
2003	1	Tribune	8	134	0	0	0
2003	1	Tribune	8	135	1	0	0
2003	1	Tribune	8	136	0	0	0
2003	1	Tribune	8	137	0	0	0
2003	1	Tribune	8	138	0	0	0
2003	1	Tribune	8	139	0	2	0
2003	1	Tribune	8	140	0	0	0
2003	1	Tribune	8	141	0	0	0
2003	1	Tribune	8	142	0	0	0
2003	1	Tribune	8	143	0	0	1
2003	1	Tribune	8	144	0	1	0
2003	1	Tribune	8	145	0	0	0
2003	1	Tribune	8	146	1	0	0
2003	1	Tribune	8	147	0	0	0
2003	1	Tribune	8	148	0	0	0
2003	1	Tribune	8	149	0	1	0
2003	1	Tribune	8	150	0	1	1
2003	1	Tribune	8	151	0	0	0
2003	1	Tribune	8	152	0	1	0
2003	1	Tribune	8	153	0	0	0
2003	1	Tribune	8	154	0	0	0
2003	1	Tribune	8	155	0	0	0
2003	1	Tribune	8	156	0	0	0
2003	1	Tribune	8	157	0	2	0
2003	1	Tribune	8	158	0	0	0
2003	1	Tribune	8	159	0	1	0
2003	1	Tribune	8	160	0	0	0
2003	1	Tribune	8	161	0	0	0
2003	1	Tribune	8	162	0	2	0
2003	1	Tribune	8	163	0	2	0
2003	1	Tribune	8	164	0	1	0
2003	1	Tribune	8	165	0	0	0
2003	1	Tribune	8	166	0	1	0
2003	1	Tribune	8	167	0	0	0
2003	1	Tribune	8	168	0	1	0
2003	1	Tribune	8	169	0	1	0
2003	1	Tribune	8	170	0	0	1
2003	1	Tribune	8	171	2	1	0
2003	1	Tribune	9	1	0	0	0
2003	1	Tribune	9	2	0	0	0
2003	1	Tribune	9	3	0	0	0
2003	1	Tribune	9	4	0	0	0
2003	1	Tribune	9	5	0	1	1
2003	1	Tribune	9	6	0	0	0
2003	1	Tribune	9	7	0	1	1
2003	1	Tribune	9	8	0	0	0
2003	1	Tribune	9	9	0	0	0
2003	1	Tribune	9	10	0	0	0
2003	1	Tribune	9	11	0	0	0
2003	1	Tribune	9	12	0	0	0
2003	1	Tribune	9	13	0	0	0
2003	1	Tribune	9	14	0	2	2
2003	1	Tribune	9	15	0	4	2
2003	1	Tribune	9	16	0	0	0
2003	1	Tribune	9	17	0	1	0
2003	1	Tribune	9	18	0	1	0
2003	1	Tribune	9	19	0	0	0
2003	1	Tribune	9	20	0	1	1
2003	1	Tribune	9	21	0	0	0
2003	1	Tribune	9	22	0	0	0
2003	1	Tribune	9	23	0	0	0
2003	1	Tribune	9	24	0	1	0
2003	1	Tribune	9	25	0	2	0
2003	1	Tribune	9	26	0	0	0
2003	1	Tribune	9	27	0	2	2
2003	1	Tribune	9	28	0	0	0
2003	1	Tribune	9	29	1	1	0
2003	1	Tribune	9	30	0	1	1
2003	1	Tribune	9	31	1	1	0
2003	1	Tribune	9	32	0	0	0
2003	1	Tribune	9	33	0	1	0
2003	1	Tribune	9	34	0	0	0
2003	1	Tribune	9	35	0	0	0
2003	1	Tribune	9	36	0	0	0
2003	1	Tribune	9	37	0	0	0
2003	1	Tribune	9	38	0	0	0
2003	1	Tribune	9	39	0	0	0
2003	1	Tribune	9	40	0	1	1
2003	1	Tribune	9	41	0	0	0
2003	1	Tribune	9	42	0	0	0
2003	1	Tribune	9	43	0	1	1
2003	1	Tribune	9	44	0	1	0
2003	1	Tribune	9	45	0	2	2
2003	1	Tribune	9	46	0	0	0
2003	1	Tribune	9	47	0	1	0
2003	1	Tribune	9	48	0	1	1
2003	1	Tribune	9	49	0	0	0
2003	1	Tribune	9	50	0	0	0
2003	1	Tribune	9	51	0	0	0
2003	1	Tribune	9	52	0	0	0
2003	1	Tribune	9	53	1	1	0
2003	1	Tribune	9	54	0	2	2
2003	1	Tribune	9	55	0	0	0
2003	1	Tribune	9	56	0	1	1
2003	1	Tribune	9	57	0	0	0
2003	1	Tribune	9	58	0	1	1
2003	1	Tribune	9	59	0	1	0
2003	1	Tribune	9	60	0	0	0
2003	1	Tribune	9	61	0	1	1
2003	1	Tribune	9	62	0	1	1
2003	1	Tribune	9	63	0	0	0
2003	1	Tribune	9	64	0	0	0
2003	1	Tribune	9	65	0	1	0
2003	1	Tribune	9	66	0	0	0
2003	1	Tribune	9	67	0	0	0
2003	1	Tribune	9	68	0	0	0
2003	1	Tribune	9	69	0	2	2
2003	1	Tribune	9	70	0	0	0
2003	1	Tribune	9	71	0	2	0
2003	1	Tribune	9	72	0	1	1
2003	1	Tribune	9	73	0	0	0
2003	1	Tribune	9	74	1	1	0
2003	1	Tribune	9	75	2	2	0
2003	1	Tribune	9	76	0	0	0
2003	1	Tribune	9	77	0	0	0
2003	1	Tribune	9	78	0	0	0
2003	1	Tribune	9	79	0	0	0
2003	1	Tribune	9	80	0	0	0
2003	1	Tribune	9	81	0	0	0
2003	1	Tribune	9	82	0	0	0
2003	1	Tribune	9	83	0	0	0
2003	1	Tribune	9	84	0	0	0
2003	1	Tribune	9	85	0	0	0
2003	1	Tribune	9	86	0	1	1
2003	1	Tribune	9	87	0	0	0
2003	1	Tribune	9	88	0	0	0
2003	1	Tribune	9	89	0	0	0
2003	1	Tribune	9	90	0	0	0
2003	1	Tribune	9	91	0	1	0
2003	1	Tribune	9	92	0	0	0
2003	1	Tribune	9	93	0	2	2
2003	1	Tribune	9	94	0	0	0
2003	1	Tribune	9	95	0	0	0
2003	1	Tribune	9	96	0	0	0
2003	1	Tribune	9	97	0	0	0
2003	1	Tribune	9	98	0	1	1
2003	1	Tribune	9	99	0	1	1
2003	1	Tribune	9	100	0	0	0
2003	1	Tribune	9	101	0	1	0
2003	1	Tribune	9	102	0	0	0
2003	1	Tribune	9	103	0	0	0
2003	1	Tribune	9	104	0	0	0
2003	1	Tribune	9	105	0	1	1
2003	1	Tribune	9	106	0	1	0
2003	1	Tribune	9	107	0	0	0
2003	1	Tribune	9	108	0	0	0
2003	1	Tribune	9	109	0	0	0
2003	1	Tribune	9	110	0	0	0
2003	1	Tribune	9	111	0	1	1
2003	1	Tribune	9	112	0	0	0
2003	1	Tribune	9	113	0	1	1
2003	1	Tribune	9	114	0	0	0
2003	1	Tribune	9	115	0	0	0
2003	1	Tribune	9	116	0	0	0
2003	1	Tribune	10	1	0	1	0
2003	1	Tribune	10	2	0	1	0
2003	1	Tribune	10	3	0	0	0
2003	1	Tribune	10	4	0	0	0
2003	1	Tribune	10	5	0	1	0
2003	1	Tribune	10	6	0	1	0
2003	1	Tribune	10	7	0	1	0
2003	1	Tribune	10	8	0	0	0
2003	1	Tribune	10	9	0	0	0
2003	1	Tribune	10	10	0	0	0
2003	1	Tribune	10	11	0	0	0
2003	1	Tribune	10	12	0	0	0
2003	1	Tribune	10	13	0	0	0
2003	1	Tribune	10	14	0	1	1
2003	1	Tribune	10	15	0	0	0
2003	1	Tribune	10	16	0	0	0
2003	1	Tribune	10	17	0	1	0
2003	1	Tribune	10	18	0	0	0
2003	1	Tribune	10	19	0	0	0
2003	1	Tribune	10	20	0	0	1
2003	1	Tribune	10	21	0	0	0
2003	1	Tribune	10	22	0	0	0
2003	1	Tribune	10	23	0	0	0
2003	1	Tribune	10	24	0	1	0
2003	1	Tribune	10	25	0	1	0
2003	1	Tribune	10	26	0	0	0
2003	1	Tribune	10	27	0	1	0
2003	1	Tribune	10	28	0	0	0
2003	1	Tribune	10	29	0	0	2
2003	1	Tribune	10	30	0	0	2
2003	1	Tribune	10	31	0	1	1
2003	1	Tribune	10	32	0	0	0
2003	1	Tribune	10	33	0	0	0
2003	1	Tribune	10	34	0	0	0
2003	1	Tribune	10	35	0	0	0
2003	1	Tribune	10	36	0	0	0
2003	1	Tribune	10	37	1	0	0
2003	1	Tribune	10	38	0	3	0
2003	1	Tribune	10	39	0	0	0
2003	1	Tribune	10	40	0	0	0
2003	1	Tribune	10	41	0	0	1
2003	1	Tribune	10	42	0	0	0
2003	1	Tribune	10	43	0	1	0
2003	1	Tribune	10	44	0	1	2
2003	1	Tribune	10	45	0	0	0
2003	1	Tribune	10	46	0	1	0
2003	1	Tribune	10	47	1	0	0
2003	1	Tribune	10	48	0	0	0
2003	1	Tribune	10	49	0	0	1
2003	1	Tribune	10	50	0	1	0
2003	1	Tribune	10	51	0	0	0
2003	1	Tribune	10	52	1	1	0
2003	1	Tribune	10	53	0	0	0
2003	1	Tribune	10	54	0	0	0
2003	1	Tribune	10	55	1	0	0
2003	1	Tribune	10	56	0	0	0
2003	1	Tribune	10	57	0	0	1
2003	1	Tribune	10	58	0	0	0
2003	1	Tribune	10	59	0	0	0
2003	1	Tribune	10	60	0	0	2
2003	1	Tribune	10	61	0	0	0
2003	1	Tribune	10	62	0	1	0
2003	1	Tribune	10	63	0	0	0
2003	1	Tribune	10	64	0	0	0
2003	1	Tribune	10	65	0	0	0
2003	1	Tribune	10	66	0	1	1
2003	1	Tribune	10	67	0	0	0
2003	1	Tribune	10	68	0	0	0
2003	1	Tribune	10	69	1	0	0
2003	1	Tribune	10	70	0	2	0
2003	1	Tribune	10	71	0	0	0
2003	1	Tribune	10	72	0	0	0
2003	1	Tribune	10	73	0	0	0
2003	1	Tribune	10	74	0	0	0
2003	1	Tribune	10	75	0	0	0
2003	1	Tribune	10	76	0	0	0
2003	1	Tribune	10	77	0	0	0
2003	1	Tribune	10	78	0	0	0
2003	1	Tribune	10	79	0	0	0
2003	1	Tribune	10	80	0	1	0
2003	1	Tribune	10	81	0	0	0
2003	1	Tribune	10	82	0	0	0
2003	1	Tribune	10	83	0	1	1
2003	1	Tribune	10	84	0	0	0
2003	1	Tribune	10	85	0	0	0
2003	1	Tribune	10	86	0	0	0
2003	1	Tribune	10	87	0	0	0
2003	1	Tribune	10	88	0	0	0
2003	1	Tribune	10	89	0	0	0
2003	1	Tribune	10	90	0	0	0
2003	1	Tribune	10	91	0	0	0
2003	1	Tribune	10	92	0	0	0
2003	1	Tribune	10	93	0	0	0
2003	1	Tribune	10	94	0	0	1
2003	1	Tribune	10	95	0	0	0
2003	1	Tribune	10	96	0	0	0
2003	1	Tribune	10	97	0	0	0
2003	1	Tribune	10	98	0	0	0
2003	1	Tribune	10	99	0	0	0
2003	1	Tribune	10	100	0	1	0
2003	1	Tribune	11	1	0	1	1
2003	1	Tribune	11	2	0	0	2
2003	1	Tribune	11	3	0	0	0
2003	1	Tribune	11	4	0	1	0
2003	1	Tribune	11	5	0	0	0
2003	1	Tribune	11	6	0	0	1
2003	1	Tribune	11	7	0	0	0
2003	1	Tribune	11	8	0	1	0
2003	1	Tribune	11	9	0	0	0
2003	1	Tribune	11	10	0	1	0
2003	1	Tribune	11	11	0	0	2
2003	1	Tribune	11	12	0	1	0
2003	1	Tribune	11	13	0	0	0
2003	1	Tribune	11	14	0	0	0
2003	1	Tribune	11	15	0	0	0
2003	1	Tribune	11	16	0	0	0
2003	1	Tribune	11	17	0	3	0
2003	1	Tribune	11	18	0	0	0
2003	1	Tribune	11	19	0	2	1
2003	1	Tribune	11	20	0	0	4
2003	1	Tribune	11	21	0	0	0
2003	1	Tribune	11	22	0	0	0
2003	1	Tribune	11	23	0	0	0
2003	1	Tribune	11	24	0	2	1
2003	1	Tribune	11	25	0	0	0
2003	1	Tribune	11	26	0	0	0
2003	1	Tribune	11	27	0	0	0
2003	1	Tribune	11	28	0	0	0
2003	1	Tribune	11	29	0	0	0
2003	1	Tribune	11	30	0	0	0
2003	1	Tribune	11	31	0	1	0
2003	1	Tribune	11	32	0	0	0
2003	1	Tribune	11	33	0	0	0
2003	1	Tribune	11	34	1	0	0
2003	1	Tribune	11	35	0	0	0
2003	1	Tribune	11	36	0	0	0
2003	1	Tribune	11	37	0	0	0
2003	1	Tribune	11	38	0	1	0
2003	1	Tribune	11	39	0	1	0
2003	1	Tribune	11	40	0	0	1
2003	1	Tribune	11	41	0	0	0
2003	1	Tribune	11	42	0	0	2
2003	1	Tribune	11	43	0	0	0
2003	1	Tribune	11	44	0	0	0
2003	1	Tribune	11	45	0	0	2
2003	1	Tribune	11	46	0	0	0
2003	1	Tribune	11	47	0	0	0
2003	1	Tribune	11	48	0	0	1
2003	1	Tribune	11	49	0	1	0
2003	1	Tribune	11	50	0	0	1
2003	1	Tribune	11	51	0	1	0
2003	1	Tribune	11	52	0	1	2
2003	1	Tribune	11	53	0	0	0
2003	1	Tribune	11	54	0	0	0
2003	1	Tribune	11	55	0	0	2
2003	1	Tribune	11	56	0	0	0
2003	1	Tribune	11	57	0	1	2
2003	1	Tribune	11	58	0	0	0
2003	1	Tribune	11	59	0	2	0
2003	1	Tribune	11	60	0	0	0
2003	1	Tribune	11	61	0	0	0
2003	1	Tribune	11	62	0	0	0
2003	1	Tribune	11	63	0	0	0
2003	1	Tribune	11	64	0	0	0
2003	1	Tribune	11	65	1	0	0
2003	1	Tribune	11	66	0	0	0
2003	1	Tribune	11	67	0	0	0
2003	1	Tribune	11	68	0	1	1
2003	1	Tribune	11	69	0	0	0
2003	1	Tribune	11	70	0	0	0
2003	1	Tribune	11	71	0	0	0
2003	1	Tribune	11	72	0	1	0
2003	1	Tribune	11	73	0	0	0
2003	1	Tribune	11	74	0	0	0
2003	1	Tribune	11	75	0	0	0
2003	1	Tribune	11	76	0	0	2
2003	1	Tribune	11	77	0	0	0
2003	1	Tribune	11	78	0	0	0
2003	1	Tribune	11	79	0	0	0
2003	1	Tribune	11	80	0	1	0
2003	1	Tribune	11	81	0	0	0
2003	1	Tribune	11	82	0	0	0
2003	1	Tribune	11	83	0	0	1
2003	1	Tribune	11	84	0	0	0
2003	1	Tribune	11	85	0	0	0
2003	1	Tribune	11	86	0	1	0
2003	1	Tribune	11	87	0	0	0
2003	1	Tribune	11	88	0	0	0
2003	1	Tribune	11	89	0	0	0
2003	1	Tribune	11	90	0	0	0
2003	1	Tribune	11	91	0	0	0
2003	1	Tribune	11	92	0	0	0
2003	1	Tribune	11	93	0	0	1
2003	1	Tribune	11	94	0	0	0
2003	1	Tribune	11	95	0	0	2
2003	1	Tribune	11	96	0	0	0
2003	1	Tribune	11	97	0	0	0
2003	1	Tribune	11	98	0	0	0
2003	1	Tribune	11	99	0	0	0
2003	1	Tribune	11	100	0	0	0
2003	1	Tribune	11	101	0	0	0
2003	1	Tribune	11	102	0	2	0
2003	1	Tribune	11	103	0	1	0
2003	1	Tribune	11	104	0	0	0
2003	1	Tribune	11	105	0	0	0
2003	1	Tribune	11	106	0	0	1
2003	1	Tribune	11	107	0	0	1
2003	1	Tribune	11	108	0	0	0
2003	1	Tribune	11	109	0	1	2
2003	1	Tribune	11	110	0	0	0
2003	1	Tribune	11	111	0	0	0
2003	1	Tribune	11	112	0	0	0
2003	1	Tribune	11	113	0	0	0
2003	1	Tribune	11	114	0	2	0
2003	1	Tribune	11	115	0	1	0
2003	1	Tribune	11	116	0	0	0
2003	1	Tribune	11	117	0	0	0
2003	1	Tribune	11	118	0	0	2
2003	1	Tribune	11	119	0	0	1
2003	1	Tribune	11	120	0	0	0
2003	1	Tribune	11	121	0	2	0
2003	1	Tribune	11	122	0	0	0
2003	1	Tribune	11	123	0	0	0
2003	1	Tribune	11	124	0	0	0
2003	1	Tribune	11	125	0	0	0
